equip,mode,start,end,duration_min,n_points,peak_mae,peak_ratio,mean_mae,mean_ratio,dist_to_failure_days,category
B-90001A,mult,2021-01-10 21:34:00,2021-01-10 22:52:00,78.0,79,0.06655998,1.1,0.036587309382022475,0.604,229.1,far
B-90001A,mult,2021-01-11 19:47:00,2021-01-11 20:49:00,62.0,63,0.07065328,1.167,0.04205192049315069,0.695,228.18,far
B-90001A,mult,2021-01-12 02:54:00,2021-01-12 04:42:00,108.0,109,0.09319149,1.539,0.04488296050420169,0.741,227.88,far
B-90001A,mult,2021-01-13 21:51:00,2021-01-13 22:21:00,30.0,31,0.08877259,1.466,0.06739750253658537,1.113,226.09,far
B-90001A,mult,2021-01-13 22:23:00,2021-01-13 23:22:00,59.0,60,0.08877259,1.466,0.040265846928571436,0.665,226.07,far
B-90001A,mult,2021-01-17 12:43:00,2021-01-17 13:20:00,37.0,38,0.10723592,1.771,0.06690030595833334,1.105,222.47,far
B-90001A,mult,2021-01-17 13:23:00,2021-01-17 14:29:00,66.0,67,0.10723592,1.771,0.05046158478571429,0.834,222.44,far
B-90001A,mult,2021-01-18 16:37:00,2021-01-18 18:20:00,103.0,104,0.08190383,1.353,0.046526421,0.769,221.31,far
B-90001A,mult,2021-01-20 22:38:00,2021-01-20 23:11:00,33.0,34,0.07026896,1.161,0.04940235015909091,0.816,219.06,far
B-90001A,mult,2021-01-20 23:13:00,2021-01-20 23:36:00,23.0,24,0.055767678,0.921,0.042705324294117636,0.705,219.03,far
B-90001A,mult,2021-01-21 09:49:00,2021-01-21 11:29:00,100.0,101,0.08092577,1.337,0.04122639415315315,0.681,218.59,far
B-90001A,mult,2021-01-24 17:51:00,2021-01-24 18:47:00,56.0,57,0.0673767,1.113,0.028159919388059697,0.465,215.26,far
B-90001A,mult,2021-01-29 15:43:00,2021-01-29 17:16:00,93.0,94,0.07958738,1.315,0.045162302375000005,0.746,210.35,far
B-90001A,mult,2021-01-30 08:48:00,2021-01-30 09:47:00,59.0,60,0.068755694,1.136,0.03729267545714286,0.616,209.63,far
B-90001A,mult,2021-02-09 20:40:00,2021-02-09 22:07:00,87.0,88,0.070296556,1.161,0.041832391081632656,0.691,199.14,far
B-90001A,mult,2021-02-14 14:51:00,2021-02-14 16:22:00,91.0,92,0.089837804,1.484,0.04967821947058824,0.821,194.38,far
B-90001A,mult,2021-02-18 12:59:00,2021-02-18 13:31:00,32.0,33,0.08596547,1.42,0.053145090139534897,0.878,190.46,far
B-90001A,mult,2021-02-18 13:33:00,2021-02-18 14:43:00,70.0,71,0.07707371,1.273,0.03896073414814815,0.644,190.44,far
B-90001A,mult,2021-02-25 02:02:00,2021-02-25 02:42:00,40.0,41,0.10961206,1.811,0.0669015715882353,1.105,183.92,far
B-90001A,mult,2021-02-25 02:44:00,2021-02-25 02:47:00,3.0,4,0.10961206,1.811,0.06580643685714285,1.087,183.89,far
B-90001A,mult,2021-02-25 02:49:00,2021-02-25 04:28:00,99.0,100,0.08108206,1.339,0.04487666558181817,0.741,183.88,far
B-90001A,mult,2021-02-25 12:35:00,2021-02-25 13:22:00,47.0,48,0.06600365,1.09,0.03353170046551724,0.554,183.48,far
B-90001A,mult,2021-02-25 16:08:00,2021-02-25 17:52:00,104.0,105,0.08573237,1.416,0.049385538304347824,0.816,183.33,far
B-90001A,mult,2021-02-26 15:42:00,2021-02-26 16:52:00,70.0,71,0.08663862,1.431,0.04619422303703703,0.763,182.35,far
B-90001A,mult,2021-03-01 13:10:00,2021-03-01 14:27:00,77.0,78,0.08282688,1.368,0.04749992214772727,0.785,179.45,far
B-90001A,mult,2021-03-04 14:06:00,2021-03-04 15:52:00,106.0,107,0.09676635,1.599,0.052052799940170945,0.86,176.41,far
B-90001A,mult,2021-03-05 15:42:00,2021-03-05 15:48:00,6.0,7,0.063057095,1.042,0.05513084594117647,0.911,175.35,far
B-90001A,mult,2021-03-05 15:50:00,2021-03-05 16:41:00,51.0,52,0.063950956,1.056,0.04615129496774194,0.762,175.34,far
B-90001A,mult,2021-03-12 10:10:00,2021-03-12 10:25:00,15.0,16,0.08924497,1.474,0.06896792365384616,1.139,168.58,far
B-90001A,mult,2021-03-12 10:27:00,2021-03-12 11:58:00,91.0,92,0.121441275,2.006,0.05567574064705882,0.92,168.56,far
B-90001A,mult,2021-03-13 20:23:00,2021-03-13 21:30:00,67.0,68,0.07149987,1.181,0.04397398348717949,0.726,167.15,far
B-90001A,mult,2021-03-23 06:23:00,2021-03-23 07:12:00,49.0,50,0.062294997,1.029,0.040419815149999996,0.668,157.73,far
B-90001A,mult,2021-04-01 09:29:00,2021-04-01 11:10:00,101.0,102,0.08013623,1.324,0.045996536741071424,0.76,148.6,far
B-90001A,mult,2021-04-08 08:34:00,2021-04-08 10:02:00,88.0,89,0.07671232,1.267,0.048145240111111105,0.795,141.64,far
B-90001A,mult,2021-04-09 16:18:00,2021-04-09 17:28:00,70.0,71,0.06968466,1.151,0.04315542856419753,0.713,140.32,far
B-90001A,mult,2021-04-09 17:30:00,2021-04-09 17:42:00,12.0,13,0.036650676,0.605,0.02690292616956522,0.444,140.27,far
B-90001A,mult,2021-04-10 05:34:00,2021-04-10 06:32:00,58.0,59,0.06624533,1.094,0.04238152901449275,0.7,139.77,far
B-90001A,mult,2021-04-11 02:57:00,2021-04-11 04:43:00,106.0,107,0.088214636,1.457,0.05011697158974359,0.828,138.88,far
B-90001A,mult,2021-04-11 08:23:00,2021-04-11 10:12:00,109.0,110,0.08774076,1.449,0.06047370444166667,0.999,138.65,far
B-90001A,mult,2021-04-22 11:41:00,2021-04-22 13:03:00,82.0,83,0.07868127,1.3,0.03832904663548387,0.633,127.51,far
B-90001A,mult,2021-05-02 02:55:00,2021-05-02 04:02:00,67.0,68,0.06236923,1.03,0.03184319496794872,0.526,117.88,far
B-90001A,mult,2021-05-05 13:58:00,2021-05-05 14:44:00,46.0,47,0.12579091,2.078,0.07796995340350876,1.288,114.42,far
B-90001A,mult,2021-05-05 14:47:00,2021-05-05 16:16:00,89.0,90,0.12579091,2.078,0.056154614039999995,0.928,114.38,far
B-90001A,mult,2021-05-05 16:18:00,2021-05-05 16:37:00,19.0,20,0.036217492,0.598,0.0265572123,0.439,114.32,far
B-90001A,mult,2021-05-06 22:26:00,2021-05-06 23:59:00,93.0,94,0.07754115,1.281,0.041168551125,0.68,113.07,far
B-90001A,mult,2021-05-08 13:36:00,2021-05-08 15:09:00,93.0,94,0.09976963,1.648,0.06070917260576924,1.003,111.43,far
B-90001A,mult,2021-05-08 15:16:00,2021-05-08 16:41:00,85.0,86,0.07403094,1.223,0.050838872364583336,0.84,111.36,far
B-90001A,mult,2021-05-18 14:46:00,2021-05-18 15:21:00,35.0,36,0.11784639,1.947,0.08168716782608695,1.349,101.38,far
B-90001A,mult,2021-05-18 15:23:00,2021-05-18 16:35:00,72.0,73,0.11784639,1.947,0.05155323783132531,0.852,101.36,far
B-90001A,mult,2021-05-30 12:25:00,2021-05-30 13:43:00,78.0,79,0.07800514,1.289,0.04294505597752809,0.709,89.48,far
B-90001A,mult,2021-06-03 11:57:00,2021-06-03 13:41:00,104.0,105,0.10188288,1.683,0.05427254491304347,0.897,85.5,far
B-90001A,mult,2021-06-04 06:13:00,2021-06-04 07:38:00,85.0,86,0.07673689,1.268,0.04642203281250001,0.767,84.74,far
B-90001A,mult,2021-06-07 03:40:00,2021-06-07 05:26:00,106.0,107,0.100461476,1.66,0.05710677024786326,0.943,81.85,far
B-90001A,mult,2021-06-09 17:32:00,2021-06-09 18:31:00,59.0,60,0.0907297,1.499,0.04594085692857143,0.759,79.27,far
B-90001A,mult,2021-06-15 12:49:00,2021-06-15 14:22:00,93.0,94,0.08705704,1.438,0.034367350716346154,0.568,73.47,far
B-90001A,mult,2021-06-15 22:29:00,2021-06-15 23:26:00,57.0,58,0.06688388,1.105,0.039061740308823534,0.645,73.06,far
B-90001A,mult,2021-06-24 09:14:00,2021-06-24 11:09:00,115.0,116,0.11969117,1.977,0.057657515206349215,0.952,64.62,far
B-90001A,mult,2021-06-25 16:09:00,2021-06-25 17:20:00,71.0,72,0.07127582,1.177,0.042876875829268295,0.708,63.33,far
B-90001A,mult,2021-06-25 19:14:00,2021-06-25 20:17:00,63.0,64,0.06527033,1.078,0.04193749572972973,0.693,63.2,far
B-90001A,mult,2021-06-28 18:31:00,2021-06-28 20:24:00,113.0,114,0.110314384,1.822,0.05685461925806452,0.939,60.23,far
B-90001A,mult,2021-06-29 14:44:00,2021-06-29 16:16:00,92.0,93,0.07835238,1.294,0.04752115650485437,0.785,59.39,far
B-90001A,mult,2021-06-29 18:28:00,2021-06-29 19:53:00,85.0,86,0.06794963,1.122,0.04633581901041667,0.765,59.23,far
B-90001A,mult,2021-06-30 13:53:00,2021-06-30 15:33:00,100.0,101,0.08812813,1.456,0.052614643954954944,0.869,58.42,far
B-90001A,mult,2021-07-02 23:11:00,2021-07-03 01:10:00,119.0,120,0.094286844,1.558,0.05320390950769231,0.879,56.03,far
B-90001A,mult,2021-07-03 10:16:00,2021-07-03 12:14:00,118.0,119,0.1366221,2.257,0.07332359968992248,1.211,55.57,far
B-90001A,mult,2021-07-03 19:26:00,2021-07-03 20:11:00,45.0,46,0.061358534,1.014,0.03401978985714286,0.562,55.19,far
B-90001A,mult,2021-07-03 22:07:00,2021-07-03 23:26:00,79.0,80,0.07350805,1.214,0.049275608455555564,0.814,55.08,far
B-90001A,mult,2021-07-04 09:58:00,2021-07-04 10:49:00,51.0,52,0.07249843,1.198,0.0404851309032258,0.669,54.58,far
B-90001A,mult,2021-07-04 11:02:00,2021-07-04 11:55:00,53.0,54,0.08280814,1.368,0.06851511629687501,1.132,54.54,far
B-90001A,mult,2021-07-04 11:57:00,2021-07-04 13:43:00,106.0,107,0.08232562,1.36,0.05450110822222222,0.9,54.5,far
B-90001A,mult,2021-07-05 11:50:00,2021-07-05 13:57:00,127.0,128,0.119149156,1.968,0.05494350114927537,0.908,53.51,far
B-90001A,mult,2021-07-05 16:07:00,2021-07-05 18:04:00,117.0,118,0.14184165,2.343,0.07395953163281249,1.222,53.33,far
B-90001A,mult,2021-07-06 16:01:00,2021-07-06 18:17:00,136.0,137,0.16249467,2.684,0.07707311394557823,1.273,52.33,far
B-90001A,mult,2021-07-07 22:57:00,2021-07-08 01:00:00,123.0,124,0.091394216,1.51,0.05676985106716418,0.938,51.04,far
B-90001A,mult,2021-07-08 09:40:00,2021-07-08 10:55:00,75.0,76,0.06731056,1.112,0.051807477139534895,0.856,50.6,far
B-90001A,mult,2021-07-08 17:46:00,2021-07-08 18:44:00,58.0,59,0.06758526,1.116,0.05105169598550723,0.843,50.26,far
B-90001A,mult,2021-07-10 12:30:00,2021-07-10 14:30:00,120.0,121,0.09899913,1.635,0.057922140305343504,0.957,48.48,far
B-90001A,mult,2021-07-11 09:11:00,2021-07-11 11:00:00,109.0,110,0.077843525,1.286,0.054202789758333335,0.895,47.62,far
B-90001A,mult,2021-07-11 23:29:00,2021-07-11 23:46:00,17.0,18,0.069149904,1.142,0.06014631346428572,0.994,47.02,far
B-90001A,mult,2021-07-11 23:48:00,2021-07-12 01:13:00,85.0,86,0.06977352,1.153,0.04890961420833334,0.808,47.01,far
B-90001A,mult,2021-07-13 13:57:00,2021-07-13 14:54:00,57.0,58,0.07450834,1.231,0.0477790921617647,0.789,45.42,far
B-90001A,mult,2021-07-13 14:56:00,2021-07-13 15:07:00,11.0,12,0.059301432,0.98,0.041594849,0.687,45.38,far
B-90001A,mult,2021-07-13 15:41:00,2021-07-13 16:46:00,65.0,66,0.0799644,1.321,0.04992020689473684,0.825,45.35,far
B-90001A,mult,2021-07-14 12:20:00,2021-07-14 13:30:00,70.0,71,0.09163085,1.514,0.05625490238271604,0.929,44.49,far
B-90001A,mult,2021-07-24 00:55:00,2021-07-24 02:27:00,92.0,93,0.10002897,1.652,0.058524365631067964,0.967,34.96,far
B-90001A,mult,2021-07-24 03:01:00,2021-07-24 04:48:00,107.0,108,0.06953337,1.149,0.056564556152542377,0.934,34.87,far
B-90001A,mult,2021-07-24 06:02:00,2021-07-24 06:12:00,10.0,11,0.09950986,1.644,0.062826919,1.038,34.75,far
B-90001A,mult,2021-07-24 06:14:00,2021-07-24 08:00:00,106.0,107,0.101954095,1.684,0.05484608823931624,0.906,34.74,far
B-90001A,mult,2021-07-29 23:45:00,2021-07-29 23:55:00,10.0,11,0.09862619,1.629,0.07577718971428572,1.252,29.01,far
B-90001A,mult,2021-07-29 23:57:00,2021-07-30 01:42:00,105.0,106,0.10604622,1.752,0.05939352301724138,0.981,29.0,far
B-90001A,mult,2021-07-30 21:48:00,2021-07-30 22:44:00,56.0,57,0.074951224,1.238,0.042597565671641795,0.704,28.09,far
B-90001A,mult,2021-08-07 00:56:00,2021-08-07 02:20:00,84.0,85,0.086252466,1.425,0.04775669303157894,0.789,20.96,far
B-90001A,mult,2021-08-07 13:50:00,2021-08-07 14:44:00,54.0,55,0.07426313,1.227,0.04843428487692308,0.8,20.42,far
B-90001A,mult,2021-08-09 11:30:00,2021-08-09 11:43:00,13.0,14,0.12717049,2.101,0.08752590762500001,1.446,18.52,far
B-90001A,mult,2021-08-09 11:45:00,2021-08-09 13:36:00,111.0,112,0.15220743,2.514,0.07803620474590163,1.289,18.51,far
B-90001A,mult,2021-08-09 21:38:00,2021-08-09 23:29:00,111.0,112,0.099161714,1.638,0.06135104107377049,1.013,18.1,far
B-90001A,mult,2021-08-10 22:07:00,2021-08-10 23:05:00,58.0,59,0.08343185,1.378,0.037394616043478254,0.618,17.08,far
B-90001A,mult,2021-08-10 23:20:00,2021-08-11 01:07:00,107.0,108,0.08724841,1.441,0.049845462635593224,0.823,17.03,far
B-90001A,mult,2021-08-11 06:30:00,2021-08-11 06:31:00,1.0,2,0.07785978,1.286,0.06917915250000001,1.143,16.73,far
B-90001A,mult,2021-08-11 06:33:00,2021-08-11 08:10:00,97.0,98,0.07785978,1.286,0.038849624148148146,0.642,16.73,far
B-90001A,mult,2021-08-11 09:29:00,2021-08-11 10:39:00,70.0,71,0.08102191,1.338,0.04045031702469136,0.668,16.6,far
B-90001A,mult,2021-08-12 12:36:00,2021-08-12 12:47:00,11.0,12,0.07874501,1.301,0.048286384681818166,0.798,15.47,far
B-90001A,mult,2021-08-12 14:30:00,2021-08-12 15:31:00,61.0,62,0.07620473,1.259,0.044240378854166665,0.731,15.4,far
B-90001A,mult,2021-08-20 22:19:00,2021-08-21 00:18:00,119.0,120,0.11404152,1.884,0.059178450184615386,0.978,7.07,near_10d
B-90001A,mult,2021-08-21 01:40:00,2021-08-21 03:29:00,109.0,110,0.107371256,1.774,0.053600415441666674,0.885,6.93,near_10d
B-90001A,mult,2021-08-21 10:42:00,2021-08-21 12:12:00,90.0,91,0.086435415,1.428,0.05059436234653465,0.836,6.55,near_10d
B-90001A,mult,2021-08-22 07:19:00,2021-08-22 08:39:00,80.0,81,0.10718798,1.771,0.0736526047032967,1.217,5.7,near_10d
B-90001A,mult,2021-08-22 08:41:00,2021-08-22 08:47:00,6.0,7,0.12643382,2.089,0.10002368364705883,1.652,5.64,near_10d
B-90001A,mult,2021-08-22 08:49:00,2021-08-22 10:36:00,107.0,108,0.12643382,2.089,0.06424783115254237,1.061,5.63,near_10d
